Date,City,PM2.5,PM10,SO2,NO2,CO,NO,O3,NH3,AQI
2023-03-10 07:20:25,Satkhira,629.84,677.99,17.41,89.11,5767.82,0.22,9.92,16.09,5
2023-03-10 17:19:41,Dhaka,60.26,76.06,3.13,12.68,600.82,0.41,105.86,21.28,4
2023-03-10 17:19:42,Faridpur,65.76,73.72,4.47,9,527.38,0.22,140.19,15.71,4
2023-03-10 17:19:42,Gazipur,58.04,69.04,2.5,7.71,507.36,0.23,98.71,20.77,4
2023-03-10 17:19:43,Gopalganj,64.5,72.79,8.58,5.06,520.71,0.26,141.62,12.79,4
2023-03-10 17:19:43,Jamalpur,86.08,96.48,21.46,8.65,634.19,0.16,173.09,12.79,5
2023-03-10 17:19:44,Kishoreganj,67.42,78.48,2.27,12.17,674.25,0.3,130.18,21.53,4
2023-03-10 17:19:44,Madaripur,73.2,86.85,3.79,10.71,594.14,0.23,127.32,26.6,4
2023-03-10 17:19:45,Manikganj,49.56,60.54,3.43,4.58,487.33,0.12,100.14,20.52,3
2023-03-10 17:19:45,Munshiganj,100.59,133.81,8.7,46.61,1588.82,1.22,137.33,26.35,5
2023-03-10 17:19:46,Mymensingh,64.43,73.13,3.31,5.1,500.68,0.15,133.04,16.47,4
2023-03-10 17:19:46,Narayanganj,104.64,135.06,10.25,94.59,2483.37,8.27,57.94,30.4,5
2023-03-10 17:19:47,Narsingdi,52.24,64.79,2.35,6.86,520.71,0.19,95.84,21.79,4
2023-03-10 17:19:47,Netrokona,84.96,95.09,2.71,7.54,700.95,0.21,151.63,18.49,5
2023-03-10 17:19:48,Rajbari,67.58,78.1,4.65,9.6,574.11,0.23,120.16,20.52,4
2023-03-10 17:19:48,Shariatpur,72.58,90.92,3.87,5.01,574.11,0.07,163.08,25.59,4
2023-03-10 17:19:49,Sherpur,73.4,83.28,3.4,6.17,587.46,0.22,110.15,29.13,4
2023-03-10 17:19:49,Tangail,55.58,63.39,4.47,6.34,473.98,0.2,125.89,13.17,4
2023-03-10 17:19:50,Bogra,60.64,67.92,4.05,6.17,507.36,0.17,123.02,14.31,4
2023-03-10 17:19:50,Joypurhat,68.75,76.51,5.72,7.88,554.09,0.34,141.62,13.05,4
2023-03-10 17:19:51,Naogaon,63.84,71.63,7.21,3.43,480.65,0.16,148.77,11.53,4
2023-03-10 17:19:51,Natore,81.92,93.34,6.38,6.77,574.11,0.16,97.28,21.28,5
2023-03-10 17:19:52,Nawabganj,89.39,100.13,19.55,5.01,574.11,0.26,165.94,15.96,5
2023-03-10 17:19:52,Pabna,58.94,70.42,6.62,10.97,560.76,0.11,97.28,22.8,4
2023-03-10 17:19:53,Rajshahi,77.48,88.59,19.79,17.65,594.14,0.2,150.2,15.58,5
2023-03-10 17:19:53,Sirajgonj,59.34,70.14,3.79,7.03,514.03,0.09,83.69,22.29,4
2023-03-10 17:19:54,Dinajpur,54.85,61.7,3.1,2.46,447.27,0.12,131.61,10.89,4
2023-03-10 17:19:54,Gaibandha,67.27,76.77,3.46,4.24,534.06,0.2,115.87,20.01,4
2023-03-10 17:19:55,Kurigram,81.76,95.38,3.43,6.17,720.98,0.28,113.01,26.85,5
2023-03-10 17:19:55,Lalmonirhat,55.73,68.5,2.35,3.38,554.09,0.2,98.71,18.75,4
2023-03-10 17:19:56,Nilphamari,61.2,70.05,3.07,3.04,540.73,0.16,123.02,16.72,4
2023-03-10 17:19:57,Panchagarh,62.44,72.54,3.55,4.97,660.9,0.27,123.02,13.68,4
2023-03-10 17:19:57,Rangpur,61.99,74.83,2.68,4.71,587.46,0.29,94.41,24.83,4
2023-03-10 17:19:58,Thakurgaon,66.68,75.67,4.05,2.55,580.79,0.11,145.91,12.67,4
2023-03-10 17:19:58,Barguna,62.02,68.4,4.05,2.96,500.68,0.07,131.61,13.68,4
2023-03-10 17:19:59,Barisal,58.43,65.69,3.49,2.91,473.98,0.05,148.77,11.53,4
2023-03-10 17:19:59,Bhola,55.27,60.17,5.66,2.49,440.6,0.06,144.48,8.87,4
2023-03-10 17:20:00,Jhalokati,58.56,65.55,3.7,2.91,480.65,0.05,154.5,11.53,4
2023-03-10 17:20:00,Patuakhali,64.53,73.5,6.02,4.97,547.41,0.12,124.45,19.76,4
2023-03-10 17:20:01,Pirojpur,64.06,76.16,3.43,15.94,640.87,0.29,104.43,20.77,4
2023-03-10 17:20:01,Bandarban,23.57,25.32,1.13,2.31,347.14,0.07,92.98,3.86,2
2023-03-10 17:20:02,Brahmanbaria,51.63,65.65,6.38,13.88,620.84,0.35,111.58,24.32,4
2023-03-10 17:20:02,Chandpur,85.65,100.27,13.35,9.08,680.92,0.15,163.08,23.05,5
2023-03-10 17:20:03,Chittagong,51.81,57.41,3.28,12.68,594.14,0.46,137.33,9.25,4
2023-03-10 17:20:03,Comilla,83.37,101.8,16.69,9.34,720.98,0.16,143.05,34.45,5
2023-03-10 17:20:04,CoxBazar,46.63,50.29,4.65,3.73,453.95,0.08,167.37,3.9,4
2023-03-10 17:20:04,Feni,61.53,72.85,6.5,8.57,574.11,0.17,123.02,21.03,4
2023-03-10 17:20:05,Khagrachari,31.59,34.45,1.68,1.2,370.5,0.02,108.72,4.24,3
2023-03-10 17:20:05,Lakshmipur,69.74,80.56,9.54,4.58,567.44,0.08,135.9,17.23,4
2023-03-10 17:20:06,Noakhali,60.4,69.44,8.7,3.86,514.03,0.08,120.16,14.57,4
2023-03-10 17:20:06,Rangamati,48.43,51.14,0.78,0.32,400.54,0.01,72.24,3.2,3
2023-03-10 17:20:07,Habiganj,70.79,79.81,2.06,2.51,600.82,0.08,88.69,16.47,4
2023-03-10 17:20:07,Maulvibazar,56.03,63.54,1.8,5.36,540.73,0.17,120.16,13.81,4
2023-03-10 17:20:08,Sunamganj,57.13,62.03,1.21,2.36,507.36,0.08,101.57,8.74,4
2023-03-10 17:20:08,Sylhet,144.29,156.97,3.49,7.11,881.2,0.15,135.9,16.72,5
2023-03-10 17:20:09,Bagerhat,65.87,73.79,4.65,20.05,734.33,0.32,135.9,13.17,4
2023-03-10 17:20:09,Chuadanga,91.87,106.98,22.17,9.68,614.17,0.02,97.28,28.63,5
2023-03-10 17:20:10,Jessore,78.31,87.11,4.41,11.31,567.44,0.04,134.47,15.83,5
2023-03-10 17:20:11,Jhenaidah,79.65,92.92,5.48,7.03,594.14,0.08,92.98,24.83,5
2023-03-10 17:20:11,Khulna,76.3,88.37,4.05,12.17,614.17,0.31,115.87,17.99,5
2023-03-10 17:20:11,Kushtia,67.79,78.73,10.01,9.6,540.73,0.09,120.16,17.48,4
2023-03-10 17:20:12,Magura,69.03,77.37,5.19,9.68,520.71,0.11,141.62,16.21,4
2023-03-10 17:20:13,Meherpur,101.2,116.82,29.56,15.08,734.33,0.21,128.75,23.81,5
2023-03-10 17:20:13,Narail,76.53,89.15,4.83,18.51,640.87,0.07,117.3,31.67,5
2023-03-10 17:20:14,Satkhira,64.58,72.08,3.4,3.94,534.06,0.09,117.3,12.16,4
2023-03-11 00:00:05,Dhaka,92.32,132.67,2.68,22.96,1041.41,0,27.18,37.49,5
2023-03-11 00:00:05,Faridpur,109.95,136.69,4.35,34.96,1108.17,0,18.77,48.64,5
2023-03-11 00:00:06,Gazipur,90.7,114.75,1.74,21.59,947.95,0,20.21,32.42,5
2023-03-11 00:00:06,Gopalganj,111.87,137.48,11.09,21.42,1081.47,0,47.92,36.99,5
2023-03-11 00:00:07,Jamalpur,140.23,179.93,12.64,31.19,1482.01,0,29.33,32.42,5
2023-03-11 00:00:07,Kishoreganj,131.15,166.98,3.16,53.47,1708.98,0.04,11.44,62.82,5
2023-03-11 00:00:08,Madaripur,98.44,119.68,3.49,20.91,988.01,0,24.32,50.16,5
2023-03-11 00:00:09,Manikganj,88.27,114.87,3.22,13.02,907.9,0,32.54,36.48,5
2023-03-11 00:00:09,Munshiganj,167.3,270.37,5.01,39.41,2403.26,13.41,0.12,40.53,5
2023-03-11 00:00:10,Mymensingh,104.07,130.41,1.94,15.42,1028.06,0,20.03,32.42,5
2023-03-11 00:00:10,Narayanganj,170.62,247.73,9.42,41.47,2964.02,38.89,0,45.09,5
2023-03-11 00:00:11,Narsingdi,93.41,120.73,1.76,19.71,988.01,0,22.35,36.99,5
2023-03-11 00:00:12,Netrokona,93.76,106.41,1.25,16.11,787.74,0.14,7.6,30.15,5
2023-03-11 00:00:12,Rajbari,118.34,143.97,3.93,25.02,1148.22,0,23.96,38,5
2023-03-11 00:00:13,Shariatpur,113.79,151.6,2.38,25.71,1214.98,0,25.75,37.49,5
2023-03-11 00:00:14,Sherpur,111.86,131.09,2.03,15.59,988.01,0,20.39,30.15,5
2023-03-11 00:00:15,Tangail,104.07,130.77,3.99,26.73,1081.47,0,27.18,32.17,5
2023-03-11 00:00:16,Bogra,77.04,86.86,6.38,7.11,607.49,0,110.15,19.76,5
2023-03-11 00:00:16,Joypurhat,85.26,95.93,8.35,8.4,700.95,0,117.3,20.52,5
2023-03-11 00:00:17,Naogaon,98.22,112.27,15.5,7.71,694.28,0,111.58,21.03,5
2023-03-11 00:00:17,Natore,82.19,97.9,4.47,10.2,707.63,0,62.23,28.37,5
2023-03-11 00:00:18,Nawabganj,197.51,251.75,9.89,35.64,1869.2,0.34,4.83,58.77,5
2023-03-11 00:00:18,Pabna,122.58,164.33,8.58,51.41,1335.14,0.04,10.91,80.05,5
2023-03-11 00:00:19,Rajshahi,91.03,117.73,15.26,30.85,974.66,0,52.93,29.39,5
2023-03-11 00:00:20,Sirajgonj,113.8,152.05,3.99,27.08,1081.47,0.02,11.44,64.34,5
2023-03-11 00:00:20,Dinajpur,83.37,99.26,6.68,8.48,741.01,0,78.68,24.07,5
2023-03-11 00:00:21,Gaibandha,87.32,100.98,4.59,11.14,761.03,0,77.25,27.61,5
2023-03-11 00:00:22,Kurigram,126.97,162.51,2.38,19.88,1388.55,0,15.02,54.72,5
2023-03-11 00:00:22,Lalmonirhat,104.66,139.44,2.09,14.4,1054.76,0,22.89,33.95,5
2023-03-11 00:00:23,Nilphamari,74.76,91.12,3.87,8.14,687.6,0,67.23,28.63,4
2023-03-11 00:00:24,Panchagarh,99.57,121,5.13,12.51,988.01,0,62.94,26.09,5
2023-03-11 00:00:25,Rangpur,100.77,133.56,2.12,16.62,1028.06,0,20.03,48.13,5
2023-03-11 00:00:26,Thakurgaon,85.42,100.2,7.99,7.37,741.01,0,97.28,21.79,5
2023-03-11 00:00:27,Barguna,73.16,82.81,1.82,5.57,554.09,0,55.79,24.07,4
2023-03-11 00:00:28,Barisal,94.58,121.61,5.13,14.57,947.95,0,52.93,64.34,5
2023-03-11 00:00:30,Bhola,91.93,105.75,2.92,10.03,867.84,0,70.81,34.96,5
2023-03-11 00:00:30,Jhalokati,94.21,115.87,5.9,21.59,934.6,0,62.23,72.96,5
2023-03-11 00:00:31,Patuakhali,96.02,115.57,5.07,13.71,934.6,0,65.09,59.78,5
2023-03-11 00:00:32,Pirojpur,91.06,111.96,3.07,22.62,827.79,0,21.82,24.32,5
2023-03-11 00:00:32,Bandarban,51.65,58.51,0.57,4.54,453.95,0,26.11,8.36,4
2023-03-11 00:00:33,Brahmanbaria,103.45,135.43,2.71,25.71,1214.98,0.01,16.45,36.48,5
2023-03-11 00:00:33,Chandpur,167.6,225.05,4.83,50.72,2189.64,0,22.35,47.62,5
2023-03-11 00:00:34,Chittagong,62.86,71.04,3.76,17.99,660.9,0,87.26,16.97,4
2023-03-11 00:00:34,Comilla,126.36,178.22,2.35,29.47,1548.77,0.11,6.8,47.12,5
2023-03-11 00:00:35,CoxBazar,61.7,69.63,3.55,13.54,767.71,0,52.93,14.44,4
2023-03-11 00:00:36,Feni,139.37,176.2,5.31,24.68,1375.2,0,23.6,49.65,5
2023-03-11 00:00:36,Khagrachari,70.73,77.87,1.51,3.81,560.76,0,105.86,8.61,4
2023-03-11 00:00:37,Lakshmipur,104.01,133.42,4.05,8.82,934.6,0,77.96,41.04,5
2023-03-11 00:00:37,Noakhali,138.44,170.17,4.65,12.85,1228.33,0,59.37,42.56,5
2023-03-11 00:00:38,Rangamati,39.47,43.15,0.53,1.04,357.15,0,42.56,4.88,3
2023-03-11 00:00:38,Habiganj,78.67,89.49,1.85,7.54,674.25,0,65.8,18.24,5
2023-03-11 00:00:39,Maulvibazar,76.57,89.69,1.31,9.68,654.22,0,65.09,19,5
2023-03-11 00:00:40,Sunamganj,49.44,53.9,0.9,3.04,417.23,0,50.78,6.9,3
2023-03-11 00:00:40,Sylhet,77.7,92.84,1.01,19.54,841.14,0.52,3.84,18.24,5
2023-03-11 00:00:41,Bagerhat,98.25,116.54,2.92,28.1,1161.58,0.02,19.13,27.61,5
2023-03-11 00:00:41,Chuadanga,114.44,132.81,8.94,15.59,974.66,0,61.51,31.16,5
2023-03-11 00:00:42,Jessore,124.71,150.65,9.18,16.79,1121.52,0,47.92,30.15,5
2023-03-11 00:00:42,Jhenaidah,165.23,203.21,5.84,27.42,1468.66,0,15.74,41.54,5
2023-03-11 00:00:43,Khulna,87.74,102.58,3.87,9.94,747.68,0,62.23,20.77,5
2023-03-11 00:00:43,Kushtia,148.51,187.8,7.63,27.42,1401.9,0.13,7.51,45.09,5
2023-03-11 00:00:44,Magura,115.31,139.11,4.17,27.76,1081.47,0,27.54,43.57,5
2023-03-11 00:00:44,Meherpur,96.49,108.85,21.46,12.85,821.11,0,100.14,19.51,5
2023-03-11 00:00:45,Narail,97.93,113.82,3.13,11.31,821.11,0,55.79,27.36,5
2023-03-11 00:00:45,Satkhira,131.42,156.04,12.4,18.51,1361.85,0,54.36,24.57,5
2023-03-11 06:19:16,Dhaka,95.58,107.9,2.24,13.88,807.76,0,45.42,23.56,5
2023-03-11 06:19:17,Faridpur,116.72,129.71,10.13,11.82,961.3,0,45.78,26.85,5
2023-03-11 06:19:17,Gazipur,98.19,111.69,1.97,12.17,841.14,0,40.41,25.84,5
2023-03-11 06:19:18,Gopalganj,127.88,148.1,5.13,18.34,1148.22,0.01,25.39,41.04,5
2023-03-11 06:19:19,Jamalpur,123.08,153.32,4.11,26.05,1388.55,1.33,1.63,23.05,5
2023-03-11 06:19:19,Kishoreganj,129.54,147.83,0.67,20.91,1268.39,0.42,4.11,17.99,5
2023-03-11 06:19:20,Madaripur,127.55,138.63,7.99,5.74,807.76,0,83.69,21.53,5
2023-03-11 06:19:20,Manikganj,109.26,124.26,2.98,17.31,961.3,0,26.11,31.92,5
2023-03-11 06:19:21,Munshiganj,106.17,122.86,3.46,15.77,961.3,0,40.41,23.05,5
2023-03-11 06:19:21,Mymensingh,100.19,113.32,1.43,12.34,847.82,0,26.82,30.15,5
2023-03-11 06:19:22,Narayanganj,96.97,111.09,3.37,16.97,907.9,0,38.27,22.55,5
2023-03-11 06:19:22,Narsingdi,97.07,110.41,1.83,9.85,827.79,0,42.56,26.35,5
2023-03-11 06:19:23,Netrokona,61.35,69.53,0.66,8.48,500.68,0.15,7.69,27.36,4
2023-03-11 06:19:23,Rajbari,116.96,132.2,9.42,18.68,1094.82,0,33.62,28.12,5
2023-03-11 06:19:23,Shariatpur,112.49,124.87,4.41,8.57,787.74,0,75.82,20.01,5
2023-03-11 06:19:24,Sherpur,106.24,119.62,0.86,13.54,934.6,0.02,15.02,25.08,5
2023-03-11 06:19:24,Tangail,90.35,103.18,3.28,14.22,747.68,0,43.99,26.85,5
2023-03-11 06:19:25,Bogra,108.49,122.44,1.86,13.37,821.11,0,35.41,33.95,5
2023-03-11 06:19:25,Joypurhat,117.23,132.32,2.15,15.59,947.95,0,31.83,33.95,5
2023-03-11 06:19:26,Naogaon,126.84,143.39,2.77,12.34,907.9,0,35.41,32.93,5
2023-03-11 06:19:26,Natore,120.7,135.19,5.19,11.48,834.47,0,37.55,28.37,5
2023-03-11 06:19:27,Nawabganj,204.81,244.99,5.78,26.39,1789.09,8.49,0.01,86.13,5
2023-03-11 06:19:27,Pabna,102.57,118.82,6.38,19.71,907.9,0,31.83,28.37,5
2023-03-11 06:19:28,Rajshahi,81.38,95.14,3.99,15.59,801.09,0,32.9,26.35,5
2023-03-11 06:19:28,Sirajgonj,94.93,107.51,3.46,10.54,714.3,0,38.62,28.12,5
2023-03-11 06:19:29,Dinajpur,88.19,101.45,3.64,8.74,781.06,0,52.93,26.09,5
2023-03-11 06:19:29,Gaibandha,97.45,112.75,0.98,13.37,854.49,0.03,16.45,34.96,5
2023-03-11 06:19:30,Kurigram,103.75,123.57,0.9,13.54,988.01,0.02,15.91,39.01,5
2023-03-11 06:19:30,Lalmonirhat,90.6,107.13,0.95,9.34,781.06,0,30.76,28.63,5
2023-03-11 06:19:31,Nilphamari,83.35,96.05,2.35,7.8,787.74,0,54.36,27.61,5
2023-03-11 06:19:31,Panchagarh,129.93,153.78,1.57,24.33,1508.71,0.11,10.55,35.47,5
2023-03-11 06:19:32,Rangpur,90,103.9,1.91,9.6,767.71,0,46.49,31.92,5
2023-03-11 06:19:32,Thakurgaon,95.17,113.07,1.52,12.17,1001.36,0,26.82,31.16,5
2023-03-11 06:19:33,Barguna,133.84,145.75,14.42,7.97,834.47,0,56.51,11.53,5
2023-03-11 06:19:33,Barisal,123.65,134.32,9.42,6.34,781.06,0,77.25,15.45,5
2023-03-11 06:19:34,Bhola,90.97,98.32,5.13,6.08,640.87,0,90.12,16.72,5
2023-03-11 06:19:34,Jhalokati,132.47,146.12,11.92,8.74,867.84,0,67.23,17.99,5
2023-03-11 06:19:35,Patuakhali,106.58,116.82,7.99,9.85,761.03,0,65.09,18.75,5
2023-03-11 06:19:35,Pirojpur,145.55,161.45,12.88,10.54,961.3,0,63.66,15.83,5
2023-03-11 06:19:36,Bandarban,43.57,46.49,0.39,1.39,357.15,0,52.21,6.4,3
2023-03-11 06:19:36,Brahmanbaria,85.75,96.56,2,10.54,734.33,0,47.21,24.07,5
2023-03-11 06:19:37,Chandpur,109.23,127.52,4.53,18.85,1094.82,0,35.41,21.53,5
2023-03-11 06:19:37,Chittagong,75.98,82.97,2,15.42,600.82,0,49.35,19.76,5
2023-03-11 06:19:38,Comilla,116.74,132.74,2.27,26.05,1401.9,0,34.33,25.33,5
2023-03-11 06:19:38,CoxBazar,46.57,49.74,0.55,1.93,403.88,0,64.37,9.75,3
2023-03-11 06:19:39,Feni,149.81,167.33,2.06,28.79,1789.09,0.01,15.91,26.85,5
2023-03-11 06:19:39,Khagrachari,58.48,63.03,0.31,1.91,400.54,0,27.9,8.36,4
2023-03-11 06:19:40,Lakshmipur,92.37,100.85,3.1,5.66,694.28,0,79.39,15.58,5
2023-03-11 06:19:40,Noakhali,88.81,97.94,1.71,6.26,747.68,0,65.8,18.24,5
2023-03-11 06:19:41,Rangamati,39.74,42.51,0.13,1.74,300.41,0,13.05,3.48,3
2023-03-11 06:19:41,Habiganj,95.53,106.34,0.76,8.74,667.57,0.17,5.81,16.47,5
2023-03-11 06:19:42,Maulvibazar,88.1,100.34,0.67,15.25,687.6,0.12,11.62,22.8,5
2023-03-11 06:19:42,Sunamganj,71.53,76.86,0.6,2.79,473.98,0,49.35,10.26,4
2023-03-11 06:19:43,Sylhet,58.86,65.86,0.33,8.14,614.17,0.28,3.8,4.43,4
2023-03-11 06:19:43,Bagerhat,150.93,164.12,12.76,10.2,974.66,0,67.95,18.49,5
2023-03-11 06:19:44,Chuadanga,87.93,97.03,12.88,13.2,741.01,0,53.64,29.13,5
2023-03-11 06:19:45,Jessore,115.74,124.75,9.3,7.54,827.79,0,68.67,21.03,5
2023-03-11 06:19:45,Jhenaidah,94.53,103.32,14.78,11.48,707.63,0,52.93,24.32,5
2023-03-11 06:19:46,Khulna,138.63,149.2,10.13,7.54,907.9,0,72.24,19.76,5
2023-03-11 06:19:46,Kushtia,88.86,102.39,7.63,18.85,894.55,0,37.19,26.35,5
2023-03-11 06:19:47,Magura,103.33,114.51,15.5,12.85,854.49,0,47.92,24.57,5
2023-03-11 06:19:47,Meherpur,89.09,97.87,11.68,11.82,761.03,0,63.66,25.33,5
2023-03-11 06:19:48,Narail,119.52,128.38,11.8,7.2,814.44,0,72.96,19.51,5
2023-03-11 06:19:48,Satkhira,213.88,241.88,12.52,16.28,1388.55,0,54.36,10.89,5
2023-03-16 20:08:01,Dhaka,91.24,127.67,3.61,50.72,1428.6,0,15.38,26.85,5
2023-03-16 20:08:01,Faridpur,74.42,87.92,3.61,15.77,687.6,0,52.93,22.8,4
2023-03-16 20:08:02,Gazipur,76.04,94.84,3.31,22.96,867.84,0,29.33,29.13,5
2023-03-16 20:08:02,Gopalganj,84.66,96.73,11.92,7.88,687.6,0,134.47,16.72,5
2023-03-16 20:08:03,Jamalpur,145.41,163.15,10.37,18.51,1148.22,0,90.84,21.53,5
2023-03-16 20:08:03,Kishoreganj,80.52,90.45,6.62,9.85,627.52,0,65.09,6.46,5
2023-03-16 20:08:04,Madaripur,78.57,96.58,2.65,16.97,801.09,0,41.84,29.64,5
2023-03-16 20:08:04,Manikganj,69.32,92.62,2.03,7.2,614.17,0,51.5,14.19,4
2023-03-16 20:08:05,Munshiganj,191.94,253.27,21.7,106.93,3631.59,17.88,0.31,93.22,5
2023-03-16 20:08:05,Mymensingh,98.05,115.71,3.28,26.73,1001.36,0,38.62,11.78,5
2023-03-16 20:08:06,Narayanganj,251.53,307.48,24.56,109.67,5821.23,123.38,0,80.05,5
2023-03-16 20:08:06,Narsingdi,69.73,84.37,3.82,12.85,707.63,0,50.78,9.12,4
2023-03-16 20:08:07,Netrokona,83.8,90.43,1.68,10.28,767.71,0,41.13,6.52,5
2023-03-16 20:08:07,Rajbari,89.27,115.56,2.8,27.42,881.2,0,23.25,33.95,5
2023-03-16 20:08:08,Shariatpur,64.83,81.08,2.86,9.68,520.71,0,77.96,19.25,4
2023-03-16 20:08:08,Sherpur,83.94,92.74,1.57,7.8,747.68,0,31.11,9.12,5
2023-03-16 20:08:09,Tangail,88.67,106.03,3.49,20.22,801.09,0,23.6,13.43,5
2023-03-16 20:08:09,Bogra,111.44,132.23,1.8,25.02,1068.12,0.03,13.41,19.76,5
2023-03-16 20:08:10,Joypurhat,102.99,119.71,2.38,21.42,907.9,0,27.9,21.79,5
2023-03-16 20:08:10,Naogaon,115.62,127.55,2.38,6.68,787.74,0,58.65,17.99,5
2023-03-16 20:08:11,Natore,125.05,148.08,3.19,14.57,814.44,0,33.62,34.96,5
2023-03-16 20:08:11,Nawabganj,98.07,119.52,9.66,12.34,841.14,0,70.1,28.88,5
2023-03-16 20:08:12,Pabna,116.91,142.93,5.48,23.31,1028.06,0,17.7,64.85,5
2023-03-16 20:08:12,Rajshahi,157.61,177.29,6.62,38.73,1241.68,0,37.19,21.79,5
2023-03-16 20:08:13,Sirajgonj,103.69,129.85,2.3,16.79,834.47,0.01,12.88,29.13,5
2023-03-16 20:08:13,Dinajpur,99.91,111.37,2.8,10.97,794.41,0,59.37,21.03,5
2023-03-16 20:08:14,Gaibandha,88.86,97.78,3.22,7.54,660.9,0,69.38,16.47,5
2023-03-16 20:08:14,Kurigram,74.94,87.45,2.77,7.03,807.76,0,71.53,20.52,4
2023-03-16 20:08:15,Lalmonirhat,81.04,93.41,4.11,9.08,854.49,0,78.68,20.77,5
2023-03-16 20:08:15,Nilphamari,79.11,86.17,3.28,4.41,741.01,0,95.84,13.17,5
2023-03-16 20:08:16,Panchagarh,64.37,72.85,3.13,11.48,821.11,0,67.23,17.48,4
2023-03-16 20:08:16,Rangpur,103.23,122.22,2.3,12,988.01,0,42.92,27.11,5
2023-03-16 20:08:17,Thakurgaon,75.91,83.75,2.62,5.74,714.3,0,88.69,15.83,5
2023-03-16 20:08:17,Barguna,62.35,74.87,0.92,2.53,403.88,0,52.21,9.75,4
2023-03-16 20:08:18,Barisal,80.63,103.95,2.5,10.03,680.92,0,22.89,24.83,5
2023-03-16 20:08:18,Bhola,61.5,72.61,0.68,2.27,420.57,0,74.39,11.78,4
2023-03-16 20:08:19,Jhalokati,78.05,98.76,1.97,13.54,694.28,0,23.96,20.27,5
2023-03-16 20:08:19,Patuakhali,71.81,89.98,2.15,7.97,580.79,0,37.55,21.79,4
2023-03-16 20:08:20,Pirojpur,69,87.94,2.74,23.99,674.25,0.01,17.17,21.53,4
2023-03-16 20:08:20,Bandarban,75.06,87.94,0.66,5.91,507.36,0,43.27,5.51,5
2023-03-16 20:08:21,Brahmanbaria,67.45,82.91,10.73,20.91,781.06,0,25.03,11.15,4
2023-03-16 20:08:21,Chandpur,86.56,119.79,3.34,15.59,988.01,0,22.89,44.08,5
2023-03-16 20:08:22,Chittagong,87.1,107.41,3.93,50.72,1148.22,0.39,15.02,12.03,5
2023-03-16 20:08:22,Comilla,89.15,123.7,2.53,22.28,1081.47,0.01,11.8,26.85,5
2023-03-16 20:08:23,CoxBazar,74.88,86.54,0.68,4.54,487.33,0,67.23,4.18,4
2023-03-16 20:08:23,Feni,82.12,120.98,4.65,23.65,988.01,0.02,9.92,69.92,5
2023-03-16 20:08:24,Khagrachari,56.03,65.41,0.79,6.6,460.63,0,15.91,6.65,4
2023-03-16 20:08:24,Lakshmipur,81.19,108.59,5.66,12.68,907.9,0,56.51,89.17,5
2023-03-16 20:08:25,Noakhali,83.63,111.83,3.16,12.34,894.55,0,19.49,43.06,5
2023-03-16 20:08:25,Rangamati,63.34,71.08,0.93,1.14,397.21,0,64.37,3.52,4
2023-03-16 20:08:26,Habiganj,63.91,67.77,2.12,4.88,494,0,77.96,3.29,4
2023-03-16 20:08:26,Maulvibazar,63.29,68.48,1.57,7.97,507.36,0,63.66,5.89,4
2023-03-16 20:08:27,Sunamganj,84.98,89.42,0.72,6.51,680.92,0,24.32,3.96,5
2023-03-16 20:08:27,Sylhet,99.67,111.86,2.59,30.5,1134.87,0.35,6.53,16.21,5
2023-03-16 20:08:28,Bagerhat,72.8,89.61,4.11,39.41,1081.47,0.12,14.48,19.51,4
2023-03-16 20:08:28,Chuadanga,124.7,155.94,6.32,19.88,947.95,0,25.75,71.94,5
2023-03-16 20:08:29,Jessore,77.73,91.66,2.77,17.14,694.28,0,35.05,23.81,5
2023-03-16 20:08:29,Jhenaidah,90.61,109.94,6.14,16.97,727.65,0,43.99,28.12,5
2023-03-16 20:08:30,Khulna,69.33,83.19,1.97,15.59,634.19,0,31.47,13.55,4
2023-03-16 20:08:30,Kushtia,123.8,152.19,8.58,27.08,1001.36,0,22.89,73.97,5
2023-03-16 20:08:31,Magura,81.73,97.22,3.31,17.31,660.9,0,42.2,25.33,5
2023-03-16 20:08:31,Meherpur,140.53,167.97,8.82,24.68,1174.93,0,33.62,42.05,5
2023-03-16 20:08:32,Narail,74.46,88.68,1.76,17.14,660.9,0,32.54,17.73,4
2023-03-16 20:08:32,Satkhira,66.09,81.78,2.47,6.08,554.09,0,47.92,10.89,4
2023-03-19 08:18:51,Dhaka,97.44,133.39,1.3,19.71,1201.63,9.16,3.93,13.17,5
2023-03-19 08:18:52,Faridpur,75.52,84.48,1.36,12.17,894.55,1.77,2.37,11.4,5
2023-03-19 08:18:52,Gazipur,88.81,114.97,1.64,18.17,1161.58,11.18,2.53,33.44,5
2023-03-19 08:18:53,Gopalganj,95.41,100.02,5.9,6,988.01,0,107.29,4.62,5
2023-03-19 08:18:53,Jamalpur,94.76,99.91,6.26,8.14,934.6,0,53.64,5,5
2023-03-19 08:18:54,Kishoreganj,48.37,57.36,0.79,8.91,907.9,0.35,25.03,8.87,3
2023-03-19 08:18:54,Madaripur,61.17,69.91,0.91,12.85,894.55,0.47,4.43,11.27,4
2023-03-19 08:18:55,Manikganj,85.04,99.57,1.61,9.08,894.55,0.16,23.6,10.39,5
2023-03-19 08:18:56,Munshiganj,194.56,246.33,3.34,21.76,2269.75,14.98,0.68,14.31,5
